Visual Name,Publisher,GUID,Latest Version,Is Certified,Popularity,Risk Level,Risk Score,Author Findings,Library Findings,Dynamic Code (Author),Network Access (Author),DOM Manipulation (Author),Sensitive Access (Author),Informational (Author),Web Access Permission,Export Content Permission,Local Storage Permission,AAD Auth Permission,External JS Count,Detected Libraries,API Version,Has GPL License,Versions Scanned,Findings Resolved in Latest
graphomate pictograms,graphomate,graphomatepictograms,2025.1.1.1,False,0.718,High,66,107,260,2,2,17,0,86,False,False,False,False,0,Leaflet; DOMPurify; Globalize,5.3.0,False,3,2
Ahp Decision Maker,Wead Technology,AhpDecisionMakerE1C5D604D9ED4048B2F483846F3CDC24,1.2.1.4,True,0.716,None,0,0,0,0,0,0,0,0,False,False,False,False,0,Globalize,5.10.0,False,2,0
Merged Bar Chart,Nova Silva,mergedBarChart7A702E6E03084979A73CC897E0D7E2EB,3.0.0.0,True,0.716,High,30,13,3,1,0,5,1,6,False,False,False,False,0,Moment.js; Leaflet; Globalize,5.3.0,False,3,0
Power BI Feedback Pro,ALTORO CONSULTING GROUP - SL,pbifeedbackB89B8A14BF284F028531799ACD3DAFC0,1.0.10.0,False,0.714,High,62,23,0,0,17,1,1,4,True,False,False,False,0,,5.11.0,False,1,0
3AG Systems - OEE Dashboard,3AG Systems,OEEDashboardC5D851AEA90A435C929FA6EBDC442CA7,1.0.1.0,False,0.713,High,59,16,4,3,1,3,0,9,False,False,False,False,0,,2.6.0,False,2,0
Candlestick Chart (Pro),PBIVizEdit.com,candlestickD7180D8F77642DBFBF61A4FEEE09DDBD,5.2.1.4,True,0.712,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,1
X-Bar and Range Control Chart by PQ Systems,PQ Systems,xbarrange42E8DF98F1244DB799B2A8A65DBCB226,1.1.303.1,False,0.712,High,99,22,7,4,5,7,0,6,False,False,False,False,0,jQuery; Leaflet,2.5.0,False,2,0
Tabulator,Tekvo.io,tabulatorCustomVisual9E23E5BE3C3F45178EF73EA2FDFCDE97,1.0.0.13,False,0.711,High,47,76,1,0,3,71,2,0,False,True,False,False,0,Leaflet,5.10.0,False,5,0
Voronoi Diagram By Office Solution,Office Solution AI Labs,VornoiDiagramByOfficeSolution,1.0.0.9,True,0.711,High,17,8,0,0,0,6,0,2,False,False,False,False,0,,5.3.0,False,2,1
Marginal Abatement Cost Curve - ChartPad,ChartPad,Macc1443994985041,1.0.0.6,True,0.71,High,30,7,0,0,0,7,0,0,False,False,False,False,0,Globalize,5.11.0,False,5,0
Small Multiple Line Chart by Akvelon,Akvelon,PBILineChartByAkvelon555E1FCA110843C7A6E66458BA0A3FAD,2.0.1.0,False,0.71,None,0,0,7,0,0,0,0,0,False,False,False,False,0,jQuery; PowerBI Visuals Utils; Globalize,4.7.0,False,2,0
Video Pro by CloudScope,"CloudScope, LLC",video508C8BC265454E47B191A0F71805E6F3,3.0.1.0,True,0.709,None,0,0,1,0,0,0,0,0,False,False,False,False,0,DOMPurify; Globalize,5.11.0,False,3,0
Barley Trellis Plot By Office Solution,Office Solution AI Labs,BarleyTrellisPlotByOfficeSolution,1.0.0.2,True,0.708,High,17,8,0,0,0,6,0,2,False,False,False,False,0,,5.1.0,False,2,0
100% Stacked Column Chart by Akvelon,Akvelon,PercentStackedColumnChartByAkvelonF99290E0E9AE4CA6B8D5284FC0723FE1,2.0.1.0,False,0.707,Medium,10,2,9,0,0,2,0,0,False,False,False,False,0,d3.js; jQuery; PowerBI Visuals Utils; Globalize,4.7.0,False,2,0
China Scatter Map,北京上北智信科技有限公司,scatterFE43D2D02D3D4329995B15E94EDC9279,1.1.0.0,False,0.707,High,48,14,4,3,0,5,0,6,False,False,False,False,39,ECharts; CodeMirror; Lodash; Chart.js,1.10.0,False,2,0
Standard Deviation Bar Visual,SKILL WILL INC.,stripplot530AD5374BDE4EBBA78CD2537A3A6888,1.0.0.5,False,0.707,High,34,9,1,1,0,4,1,3,False,False,False,False,0,,5.10.0,False,1,0
StepAreaChart by iFour,iFour Technolab Pvt. Ltd.,stepArea2320E99F6907442E8FAECA0DB47697B4,1.0.1.4,True,0.705,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.11.0,False,3,4
时勤Echart-Card,上海时勤信息科技有限公司,card5A9FD14587EA41CC817AC5AAB1CAC59A,1.0.0.0,False,0.704,High,29,36,1,1,0,20,0,15,False,False,False,False,0,ECharts,5.3.0,False,1,0
Dual Y-Axis Column Chart (Pro),PBIVizEdit.com,dualyaxiscolumnchart8A090877D46925388248A755EC9565CE,5.5.1.2,True,0.702,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,3,1
Comparison Chart by SWHK,sharewinfohk,comparisonChart244C6B9FE31D49BB8FA2BBEE4006D27A,1.0.6.0,True,0.701,High,43,39,2,1,1,20,0,17,False,False,False,False,0,jQuery; ECharts; Globalize,5.11.0,False,3,0
Flexa Analytics,FlexaIntel,flexaanalytics,1.0.0.10,False,0.7,High,48,17,3,3,0,3,0,11,False,True,True,False,0,Moment.js; Leaflet,5.10.0,False,2,0
Laconic Card PRO,Dotelus AB,laconicCardPROE18E068CED834B9CAAD18017E634489A,1.0.5.0,False,0.7,High,79,37,4,2,4,23,0,8,False,False,False,False,0,jQuery; React,2.6.0,False,2,0
Warning Icon,Viz Data Ltd,warning_vizdataltd,1.0.0.11,True,0.699,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.3.0,False,2,0
demand_planning_by_office _solution,Office Solution AI Labs,DemandPlanningByOfficeSolution,1.0.0.0,False,0.699,High,15,3,0,0,0,3,0,0,False,True,False,False,0,,5.3.0,False,1,0
EnergyKPI,dataviz.boutique GmbH,axpoKPI6E79635558154896B0516C0D8C516838,1.0.1.4,True,0.697,High,56,9,0,1,4,3,0,1,False,True,False,False,0,Globalize,5.11.0,False,2,0
100% Stacked Column Chart with Values instead of % (Standard),PBIVizEdit.com,stackcolumnlabelvalue6EB582BBADBBD9847D2A59E6558A8AB9,5.1.0.0,False,0.695,High,63,35,3,0,3,19,0,13,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,4.7.0,False,2,0
Drill Down Combo Bar PRO (Pin) by ZoomCharts,ZoomCharts,ZoomChartsDrillDownComboBarPin97DBCD4437824A7F9FD60ECD8939CE31,1.11.119.0,True,0.694,High,18,40,6,1,0,0,2,37,False,False,False,False,0,Moment.js; Leaflet; Globalize,5.9.0,False,20,0
fantail_flashbi,FlashBI,fanTailLicC277B9B6C5624BB5966D4ADBB33EB249,1.0.0.2,False,0.693,High,18,5,0,0,0,5,0,0,True,False,False,False,0,,5.11.0,False,3,0
Archilogic Floor Plan Visualization,Archilogic AG,floorPlanVisualizationA490C0576F6341F78AFFF9E2E83E7396,1.0.4.0,False,0.692,High,81,15,0,3,3,6,0,3,True,False,False,False,0,,5.10.0,False,3,0
PmBI - Process Mining by ProcessM,ProcessM UG,PBI_CV_9894B302_1DFF_4A96_ABFE_BF8588197714412,1.1.1.0,False,0.692,High,116,49,7,2,4,33,0,10,False,False,False,False,0,jQuery; Moment.js; Leaflet,2.6.0,False,2,0
ChartAccent - LineChart,Donghao Ren,chartAccentLineChart53011494391B42469A4BC46D195C59F3,1.0.2.0,False,0.691,High,116,97,4,26,24,23,5,19,False,False,False,False,2,jQuery; React; Leaflet; Chart.js,1.6.0,False,2,0
Drill Down TimeSeries PRO (Pin) by ZoomCharts,ZoomCharts,ZoomChartsDrillDownTimeSeriesPin33C9F325D337408C98D4E1D4E1EAD705,1.11.90.0,True,0.691,High,18,40,6,1,0,0,2,37,False,False,False,False,0,Moment.js; Leaflet; Globalize,5.9.0,False,20,0
Processifier Process Mining,PROCESSIFIER SP Z O O,processifierGraphVisual3419764C6E114268863C03CC744BEE58,1.6.0.2,True,0.69,High,60,19,2,1,8,3,1,6,False,False,False,False,0,Leaflet,5.4.0,False,3,0
Stacked Horizontal Funnel (Standard),PBIVizEdit.com,stackedhorizontalfunnelEC4E2CF18990EF8267C380787C9A6BC9,5.1.0.0,False,0.689,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
3AG Systems - Column Chart With Relative Variance,3AG Systems,PBI_3AGSystems_0B9C9FBA_15A2_4A94_8AE4_8F778869B192,1.0.1.0,True,0.688,High,63,25,1,1,3,12,0,9,False,False,False,False,9,d3.js; jQuery; Leaflet; Globalize; Lodash,1.10.0,False,2,0
CardEx,Inservit LLC,inservappsinfoCardEx20C2BF75F48447AC938F5C499D100557,1.0.0.2,True,0.687,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.10.0,False,1,0
Overlapping Bar (Standard),PBIVizEdit.com,overlappingbarchart2851F5AA9C44C52A62706813427A51D5,5.3.0.0,False,0.687,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
3AG Systems - Column Chart With Small Multiples,3AG Systems,PBI_3AGSystems_0B9C9FBA_15A2_4A94_8AE4_8F778869B191,1.0.1.0,False,0.686,High,63,25,1,1,3,12,0,9,False,False,False,False,9,d3.js; jQuery; Leaflet; Globalize; Lodash,1.5.0,False,2,0
Clustered Stacked Bar Chart (Pro),PBIVizEdit.com,clusteredstackedbarchartCB4C0B9065D84A15A18D71C876798677,5.2.1.2,True,0.686,High,43,27,2,0,1,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,1,0
Cycle Plot,Nova Silva,cyclePlot34E176548A2043298447486F8D4C383D,2.2.0.0,True,0.686,High,30,10,6,1,0,3,1,5,False,False,False,False,0,Moment.js; Globalize,5.2.0,False,2,0
Spiral Plot By Office Solution,Office Solution AI Labs,SpiralPlotByOfficeSolution,1.0.0.0,False,0.684,High,17,8,0,0,0,6,0,2,False,False,False,False,0,,5.3.0,False,1,0
Balance Sheet Visual by BI Samurai,BI Samurai,balanceSheet8B88E06A989E4034A7DF29F3D75E6T69,1.2.6.1,True,0.682,High,49,11,5,3,0,3,0,5,False,False,False,False,0,jQuery,4.2.0,False,2,0
Text Highlighter,Peaks & Pies GmbH,texthighlightingAEE72038AFFF45189939681109193A03,1.0.0.0,True,0.68,High,37,7,4,2,0,3,0,2,False,False,False,False,0,,2.6.0,False,2,0
Total Rewards Statement,Engagy P.S.A.,totalRewardsStatement5E88D165529D4208A73E3EFCF9953B57,1.0.0.0,True,0.671,High,18,9,0,0,0,6,0,3,False,False,False,False,0,,5.7.0,False,1,0
Overlapping Column Chart (Pro),PBIVizEdit.com,overlappingcolumnchart3929FB81B55125BDA8C73A31B6536CFF,5.4.1.4,True,0.67,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,1
Individuals Control Chart by PQ Systems,PQ Systems,individuals42E8DF98F1244DB799B2A8A65DBCB226,1.1.325.1,False,0.667,High,99,23,7,4,5,7,0,7,False,False,False,False,0,jQuery; Leaflet,2.5.0,False,2,0
SharewinfoPowerSlicer,上北智信,swPowerSlicer_sharewinfo_612350D75BB94427B2E530403CFB0292_vusial,1.5.1.2,True,0.667,High,51,27,8,4,0,3,0,20,False,False,False,False,0,,3.8.0,False,2,0
Edit Grid,SoftClouds LLC,editgridAgGridA8E9B44F8F9D6C689D09A39B46,1.0.1.20,False,0.666,High,34,60,6,1,0,7,0,52,True,False,True,False,0,Leaflet; ag-Grid,5.11.0,False,13,0
SCADAvis.io Synoptic Visual,DSC_Systems,sCADAvisA1696DB7096B4CBBA3B7595D70A805AF,1.0.3.0,False,0.666,High,139,94,19,33,8,27,3,23,False,False,False,False,0,d3.js; jQuery; Leaflet; Bootstrap; Vega; TopToJSON / TopoJSON,2.5.0,False,2,0
Slope Chart by MAQ Software,MAQ LLC,SlopeChartRHTMLA849C818E46E4556B53BF9C8E9E82798,3.0.3.0,False,0.665,Medium,10,2,0,0,0,2,0,0,False,False,False,False,1,,2.1.0,False,2,0
"Map of Germany - Lands, Districts and Municipalities",IT-DEV GmbH,mapOfGermanyD14AEDECBC054A0D89973A2DF40F0785,1.0.0.0,True,0.66,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.7.0,False,1,0
100% Clustered Stacked Bar Chart (Pro),PBIVizEdit.com,fullclusteredstackedbarchart1BE6A7DD9A431DC9A1517065523F3211,5.0.2.0,True,0.659,High,63,41,2,0,3,22,0,16,False,False,False,False,0,jQuery; Leaflet; Plotly.js; TopToJSON / TopoJSON,4.7.0,False,2,0
Video by CloudScope,"CloudScope, LLC",video74F241B8CEFA4ACF83B2B50E9C36F725,3.0.0.0,False,0.659,Low,3,0,1,0,0,0,0,0,True,False,False,False,0,DOMPurify; Globalize,5.11.0,False,2,0
dev2prod Variance Hero Visual,dev2prod GmbH,dev2prodVarianceHero,1.0.7.0,False,0.659,High,18,3,1,0,0,3,0,0,True,False,False,False,0,Globalize,5.11.0,False,5,2
marketmonitor,Luis Enrique Guti Orn,artemis3DDAAF4C926E4256ABEE19B4AB7444B0,1.1.0.0,False,0.658,None,0,0,0,0,0,0,0,0,False,False,False,False,0,,5.3.0,False,1,0
Multiple Vertical Line Chart (Pro),PBIVizEdit.com,verticallinechart0178C5C777121F46BC25DA8234205565,5.4.1.3,True,0.655,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,1
Bubble Chart with Only Borders (Standard),PBIVizEdit.com,bubblechartbordersonlyE8051B51DB625145BB3F92C5FB7868BC,5.2.0.0,False,0.652,High,63,35,3,0,3,19,0,13,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,4.7.0,False,2,0
Custom Scatter Plot,MYPE,scatterRect2FFFA6D3D86C431BA7B5CD5618FBDA70,1.1.7.0,True,0.652,High,59,11,4,3,1,3,0,4,False,False,False,False,0,,2.6.0,False,2,0
Clustering using OPTICS by MAQ Software,MAQ LLC,ClusteringUsingOPTICSCAD9384DAA1042E78771F55A0BD811D8,3.0.5.0,False,0.651,Medium,10,2,0,0,0,2,0,0,False,False,False,False,1,,2.1.0,False,2,0
Jedox Planning Visual for Power BI,Jedox AG,jdx_pbi_integration,1.0.0.0,False,0.649,High,20,8,0,0,0,6,0,2,True,False,False,True,0,,5.10.0,False,1,0
Trading Chart by MAQ Software,MAQ LLC,StockChart1464746768122,4.0.0.0,True,0.648,High,18,13,2,0,0,9,0,4,False,False,False,False,0,jQuery; React,3.5.0,False,2,0
P-Chart by PQ Systems,PQ Systems,pchart42E8DF98F1244DB799B2A8A65DBCB226,1.1.303.1,False,0.646,High,99,23,7,4,5,7,0,7,False,False,False,False,0,jQuery,2.5.0,False,2,0
Dumbbell Bar Chart (standard),PBIVizEdit.com,dumbbellbarchart42FB6F346CBCCA437DA2E705B288BA74,5.2.1.0,False,0.642,High,43,24,1,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,3,0
Side by Side Bar Chart (Pro),PBIVizEdit.com,mergedbarchart98372E5F75024E3992B6A6310936AF2A,5.5.1.4,True,0.639,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,1
时勤Echart-Stacked_Horizontal_Bar,上海时勤信息科技有限公司,bar180B4EA6F32774BA1AFDC6E3E005A3168,1.0.0.0,False,0.639,High,18,23,1,0,0,11,0,12,False,False,False,False,0,ECharts,5.10.0,False,1,0
Enlighten Bubble Stack,ENLIGHTEN DESIGNS,enlightenBubbleStack13709305C6AD4E59B8F78FFEA36FB62E,2.0.4.1,True,0.635,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.11.0,False,3,0
K4 Analytics - Technical Preview,K4 Analytics Ltd,k4217CE0FC919C43CF9FD4AE5EBD64655F,25.0.0.2379,False,0.635,High,28,2,0,0,2,0,0,0,True,True,True,True,0,,5.11.0,False,3,0
Johari Window By Dunboxed,Dunboxed,johari2C2E53C6B313466BBB205028EB08C28B,1.0.0.8,True,0.634,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.10.0,False,3,0
KPImg,Aritz Francoy,kPImg0051F6D5AD8348148E01E9E4B31C9F41,1.0.3.0,True,0.634,High,15,4,0,0,0,4,0,0,False,False,False,False,1,,2.2.0,False,2,0
Dual X-axis Bar Chart (Pro),PBIVizEdit.com,dualxaxisbarchart14B2B64B924230ED99F2C20A20B99CB0,5.5.1.1,True,0.633,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,1
Optimus Hive Process & Task Miner Analyzer,Ai Transitioning LLC,Process_and_Task_Mining,2.0.0.2,False,0.632,High,55,51,7,2,0,31,0,18,False,False,False,False,0,jQuery; Globalize,5.4.0,False,2,1
Datama Compare Pro,DataMa,DataMaLightCompareWaterfallPro,1.5.3.2,False,0.631,High,66,46,1,1,7,31,0,7,True,False,False,False,0,d3.js; Leaflet,5.11.0,False,4,0
accoPLANNING Enterprise - Planning Power BI Writeback,Accobat A/S,accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA0,1.0.81.3,False,0.63,High,168,195,15,5,35,78,8,69,True,True,False,True,0,jQuery; Highcharts; Leaflet; Bootstrap; DOMPurify,5.11.0,False,3,0
U-Chart by PQ Systems,PQ Systems,uchart42E8DF98F1244DB799B2A8A65DBCB226,1.1.325.1,False,0.625,High,99,22,7,4,5,7,0,6,False,False,False,False,0,jQuery,2.5.0,False,2,0
ChartAccent - BarChart,Donghao Ren,chartAccentBarChart582BFCBCF5E545239A7755E2C967C656,1.0.2.0,False,0.623,High,116,97,4,26,24,23,5,19,False,False,False,False,2,jQuery; React; Leaflet; Chart.js,1.6.0,False,2,0
verticalText by sio2Graphs,sio2Graphs,verticalText7CDBD87C36014D9E9DBFD9FC129DFA25,2.0.0.0,False,0.622,High,15,3,1,0,0,3,0,0,False,False,False,False,0,,3.8.0,False,2,0
ilionx ZorgControl KPI Gauge,ilionx,kpigaugeE1C1F2D818584821B802A6B2EE9891B6,2.2.2.6,True,0.619,High,38,8,1,2,0,3,1,2,False,False,False,False,0,Globalize,5.11.0,False,2,3
时勤Echart-Tab,上海时勤信息科技有限公司,tabE54DCA9A5D2D473592DD72857E0DFCB8,1.0.0.0,False,0.618,High,33,32,3,1,0,17,0,14,False,False,False,False,0,jQuery; ECharts,5.3.0,False,1,0
时勤Echart-Basic_Candlestick,上海时勤信息科技有限公司,candlestick010B4EA6F32774BA1AFDC6E3E005A3168,1.0.0.0,False,0.617,High,18,23,1,0,0,11,0,12,False,False,False,False,0,ECharts,5.10.0,False,1,0
Stacked Lipstick Column Chart (Standard),PBIVizEdit.com,stackedlipstickcolumnchartC53D807BD349E658661B918C1A24532E,5.1.0.0,False,0.612,High,63,35,3,0,3,19,0,13,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,4.7.0,False,2,0
Enlighten Stack Shuffle,ENLIGHTEN DESIGNS,enlightenStackShuffle33EDB050C2424C618953642FFC0B291A,3.0.2.0,True,0.61,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.11.0,False,3,3
时勤Echart-Stacked_Area_Chart,上海时勤信息科技有限公司,line050B4EA6F32774BA1AFDC6E3E005A3168,1.0.0.0,False,0.61,High,18,23,1,0,0,11,0,12,False,False,False,False,0,ECharts,5.10.0,False,1,0
WAVA Waterfall,Wavatek S.R.L.,wavatekwaterfall,1.5.7.0,True,0.605,High,35,5,3,2,0,3,0,0,False,False,False,False,0,Moment.js; Globalize,5.11.0,False,1,0
PlanIn BI Matrix,B2 d.o.o.,planinbimatrix254B65FAF3454F92862CBA877A9F88C6,3.0.0.15,False,0.602,High,54,72,2,0,7,39,0,26,True,True,False,True,0,Leaflet; NumPy / Numeral.js,5.10.0,False,11,0
Multi-Group Individuals Chart by PQ Systems,PQ Systems,multigroupindividuals42E8DF98F1244DB799B2A8A65DBCB226,1.1.303.1,False,0.601,High,99,24,6,4,5,7,0,8,False,False,False,False,0,Leaflet,2.5.0,False,2,0
SafetyClock,FlashBI,safetyClockBE5FF400CB1042FA8E56B2741B43B00C,1.0.0.1,False,0.601,High,18,5,0,0,0,5,0,0,True,False,False,False,0,,5.11.0,False,2,0
LegendMap,Mgen PBI,LegendMap20210307135200,1.0.0.0,False,0.599,High,89,17,6,4,5,3,0,5,False,False,False,False,0,,2.6.0,False,2,0
Digital Twin - LeapLytics,LeapLytics GmbH,DigitalTwinC7B2FA9D6C1E83F0AD25B79E3D48AC61,1.0.0.6,True,0.598,High,17,8,1,0,0,6,0,2,False,True,False,False,0,Moment.js,5.10.0,False,4,0
Multiple Vertical Line Chart (Standard),PBIVizEdit.com,verticallinechart5209E4E7CCEFAE766DB5CE0997A7AA9A,5.3.0.0,False,0.598,High,43,24,2,0,1,12,0,11,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,3,0
Revenue Filter by JTA,JTA The Data Scientists,revenueFilterA7F9B3D814C27EA48CDE12F90B38D7AC3,1.0.1.1,False,0.598,High,33,9,1,1,0,3,1,4,True,False,False,False,0,Globalize,5.10.0,False,1,0
JVIZ Dot Matrix,JINETT Inc.,dotMatrix592CF89E15734FD2AB4FAF9F13C8665A,1.0.0.2,True,0.595,High,15,3,0,0,0,3,0,0,False,False,False,False,0,Globalize,5.11.0,False,3,1
Gas Detection Chart,BlacklineSafety,blacklinesafetygasdetectionA8E2ACA720B0466FAC1E2C664FAB9350,1.0.0.1,True,0.594,High,28,19,2,0,1,3,0,15,False,False,False,False,0,Globalize,5.4.0,False,1,0
YChart,北京上北智信科技有限公司,swYChartFF863BFF67A045F09815915209BEA33A,1.3.0.0,False,0.594,High,53,122,66,0,4,113,0,5,False,False,False,False,12,jQuery; Highcharts; CodeMirror; Chart.js,1.13.0,False,2,0
时勤Echart-Bar_Chart_with_Negative_Value2,上海时勤信息科技有限公司,bar200B4EA6F32774BA1AFDC6E3E005A3168,1.0.0.0,False,0.594,High,18,23,1,0,0,11,0,12,False,False,False,False,0,ECharts,5.10.0,False,1,0
JVIZ Tag List,JINETT Inc.,tagList592CF89E15734FD2AB4FAF9F13C8665A,1.0.0.2,True,0.591,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.11.0,False,2,0
JVIZ Talking Points,JINETT Inc.,talkingPoints3EF13EA657534420A7B5913D05A4BD1D,1.0.0.6,True,0.591,High,15,3,0,0,0,3,0,0,False,False,False,False,0,,5.11.0,False,2,0
Lipstick Bar Chart (Pro),PBIVizEdit.com,lipstickbarpro090809DCB6544EFCA14DF7EC7E6748C2,5.4.3.3,True,0.591,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,3,1
ParaTaskCard,Paradigm BI,paraTaskCardBDD1DA3D7B8F41D0B27B48063F14B8FA,3.4.0.0,False,0.589,High,116,44,6,7,3,19,1,14,False,False,False,False,0,jQuery; Moment.js,2.6.0,False,2,0
Felss DWH Writeback Table,Felss Group GmbH,felss_dwh_writebacktable_28A27,1.0.1.250224,False,0.587,High,66,133,0,0,4,63,2,64,True,True,True,True,0,,5.11.0,False,1,0
Overlapping Bar Chart (Pro),PBIVizEdit.com,overlappingbarchart67295BA86F9B3257B8D040976F94AE2A,5.4.1.5,True,0.587,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,1
Lollipop Bar Chart (Pro),PBIVizEdit.com,lollipopbar802A5F771F003EC2AAC6A6C54D799B26,5.4.2.2,True,0.584,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,1
BI Book Planning,Greenstep,BIBookPlanning,1.0.0.8,False,0.583,High,105,108,14,0,7,36,1,64,True,True,False,False,0,jQuery; Leaflet; Bootstrap; Globalize; JSZip,5.10.0,True,6,0
BIMAppy GeoFilter,de startende ondernemer,BIMappy_GeoFilter,1.1.1.5,False,0.577,High,28,10,1,0,1,9,0,0,True,False,False,False,0,Leaflet,5.10.0,False,1,0
Hourglass Chart by MAQ Software,MAQ LLC,hourglassByMAQSoftware726F8878F79F4EF39D5005F1D06A8F1F,4.0.0.0,True,0.571,High,54,26,7,2,0,19,0,5,False,False,False,False,0,jQuery; React,3.5.0,False,2,0
Lipstick Column (Pro),PBIVizEdit.com,lipstickcolumnproAB273B43B8753CDD9BF5F94FAC9CCE10,5.4.2.3,True,0.571,High,33,26,1,0,0,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,4,1
Apex Linear Schedule,APEX Project Management Inc.,linearSchedule27A2A081AE854B10B4C365613DA434C5,1.1.9.0,True,0.567,High,28,13,3,0,1,6,0,6,False,False,False,False,0,Globalize,5.3.0,False,2,0
Attribute Control Chart,Nova Silva,attributeControlChartE017E9AD7ADB4B6F9303F28D3C1A1F0D,1.1.1.0,True,0.567,High,77,85,3,1,3,72,3,6,False,True,False,False,0,Moment.js; Leaflet; Globalize,5.3.0,False,4,0
Number lines (BI-Champ Suite),CodeX Enterprises LLC,numberline067F12826E684F83B734273E464AE8FA,1.0.4.3,True,0.555,High,16,4,1,0,0,3,0,1,False,False,False,False,0,Leaflet,5.4.0,False,2,0
时勤Echart-Waterfall_Chart,上海时勤信息科技有限公司,bar050B4EA6F32774BA1AFDC6E3E005A3168,1.0.0.0,False,0.551,High,18,23,1,0,0,11,0,12,False,False,False,False,0,ECharts,5.10.0,False,1,0
Banzae BI Dashboard,Banzae Dooel,banzae_dashboard_6857E8E7D4D24913A06D40CC001EE24B,1.0.0.3,True,0.547,High,27,6,7,1,0,3,0,2,False,True,False,False,0,d3.js; jQuery; React; Globalize,5.1.0,False,2,0
Copy - Dynamics 365 Finance business performance planning,Microsoft Dynamics 365,msdynxPnACopy_e752d978c5334590aacf10aa7e2717d8,1.11.2994.1,False,0.546,High,82,95,16,0,9,72,1,13,True,True,False,True,0,jQuery; Leaflet; Quill; Globalize; DevExtreme,5.11.0,False,8,0
Dumbbell Column Chart,Nova Silva,dumbbellColumnChartF759696C45654EDBAEEAB1C120CB7B76,3.0.0.0,True,0.543,High,45,17,4,1,0,9,1,6,False,False,False,False,0,Moment.js; Leaflet; Globalize,5.2.0,False,3,0
3AG Systems – Income Statement with Variance,3AG Systems,PBI_CV_0B9C9FBA_15A2_4A94_8AE4_8F7788699999,1.0.1.0,False,0.537,High,63,25,1,1,3,12,0,9,False,False,False,False,9,d3.js; jQuery; Leaflet; Globalize; Lodash,1.13.0,False,2,0
3AG Systems – Column Chart With Upper and Lower Bounds,3AG Systems,ColumnChartWithUpperandLowerBoundsBF61B285CAD84241BA581341AF4D3CB9,1.0.0.0,False,0.536,High,59,12,4,3,1,3,0,5,False,False,False,False,0,,2.6.0,False,2,0
Stacked Horizontal Funnel Chart (Pro),PBIVizEdit.com,stackedhorizontalfunnelFE2592C5FD84598C826E28081A442033,5.2.1.4,True,0.528,High,43,27,1,0,1,12,0,14,False,False,False,False,0,jQuery; Leaflet; Plotly.js; Globalize; TopToJSON / TopoJSON,5.3.0,False,2,0
